LocalTime,Power(MW),DNI,DHI,GHI,Relative Humidity,Solar Zenith Angle,Cloud Type,Temperature,Wind Speed
2006-11-07 12:00,0.607,939,76,652,22.92,52.17,1,25.7,2.1
2006-11-07 12:30,0.615833333,941,76,656,22.26,51.96,0,26.2,2.1
2006-11-07 13:00,0.611166667,942,75,646,21.6,52.72,0,26.7,2.2
2006-11-07 13:30,0.568,511,216,513,21.47,54.41,8,26.8,2.3
2006-11-07 14:00,0.608166667,614,221,556,21.46,56.93,2,26.9,2.4
2006-11-07 14:30,0.541583333,912,61,515,21.69,60.19,0,26.7,2.4
2006-11-07 15:00,0.448083333,291,225,352,22.32,64.07,3,26.4,2.5
2006-11-07 15:30,0.35525,839,53,361,23.26,68.46,0,25.7,2.3
2006-11-07 16:00,0.232083333,777,47,271,25.59,73.25,0,25,2.2
2006-11-07 16:30,0.0985,678,39,175,29.2,78.37,0,22.8,1.7
2006-11-07 17:00,0.00075,517,27,83,40.88,83.73,0,20.5,1.1
2006-11-07 17:30,0,0,0,0,43.75,89.11,0,19.4,1.1
2006-11-07 18:00,0,0,0,0,43.21,95.26,0,18.3,1.2
2006-11-07 18:30,0,0,0,0,44.3,101.17,0,17.9,1.1
2006-11-07 19:00,0,0,0,0,44.82,107.17,0,17.5,1
2006-11-07 19:30,0,0,0,0,46.26,113.24,0,17,1
2006-11-07 20:00,0,0,0,0,46.91,119.34,0,16.5,1.1
2006-11-07 20:30,0,0,0,0,47.5,125.44,0,16.3,1.1
2006-11-07 21:00,0,0,0,0,47.14,131.5,0,16,1.1
2006-11-07 21:30,0,0,0,0,47.44,137.47,0,15.9,1.1
2006-11-07 22:00,0,0,0,0,46.74,143.26,0,15.7,1.2
2006-11-07 22:30,0,0,0,0,46.74,148.75,0,15.7,1.1
2006-11-07 23:00,0,0,0,0,45.75,153.73,0,15.6,1.1
2006-11-07 23:30,0,0,0,0,46.29,157.81,0,15.4,1.1
2006-11-08 0:00,0,0,0,0,45.26,160.42,0,15.3,1.1
2006-11-08 0:30,0,0,0,0,45.55,160.93,0,15.2,1.1
2006-11-08 1:00,0,0,0,0,44.87,159.19,0,15,1.1
2006-11-08 1:30,0,0,0,0,45.16,155.68,0,14.9,1.1
2006-11-08 2:00,0,0,0,0,44.27,151.04,0,14.8,1.1
2006-11-08 2:30,0,0,0,0,44.51,145.74,0,14.7,1.1
2006-11-08 3:00,0,0,0,0,44.11,140.07,0,14.5,1.1
2006-11-08 3:30,0,0,0,0,44.4,134.17,0,14.4,1.2
2006-11-08 4:00,0,0,0,0,44.13,128.15,0,14.2,1.2
2006-11-08 4:30,0,0,0,0,44.42,122.07,0,14.1,1.2
2006-11-08 5:00,0,0,0,0,43.92,115.97,0,14,1.2
2006-11-08 5:30,0,0,0,0,44.21,109.89,0,13.9,1.2
2006-11-08 6:00,0,0,0,0,43.9,103.86,0,13.8,1.2
2006-11-08 6:30,0,0,0,0,43.9,97.91,0,13.8,1.2
2006-11-08 7:00,0,0,0,0,43.52,92.08,0,13.9,1.2
2006-11-08 7:30,0.0555,421,19,46,40.85,86.22,0,14.9,1.1
2006-11-08 8:00,0.221083333,639,31,132,44.53,80.82,0,16,1
2006-11-08 8:30,0.3425,758,38,227,39.99,75.6,0,17.7,1.4
2006-11-08 9:00,0.443083333,833,44,320,33.3,70.67,0,19.4,1.9
2006-11-08 9:30,0.519583333,883,48,406,30.36,66.11,0,20.9,1.9
2006-11-08 10:00,0.558666667,918,51,482,28.75,62.02,0,22.4,2
2006-11-08 10:30,0.561416667,942,54,546,26.87,58.5,0,23.5,2.6
2006-11-08 11:00,0.5805,951,62,598,23.93,55.66,0,24.7,3.1
2006-11-08 11:30,0.5915,962,63,634,22.96,53.61,0,25.4,3.5
2006-11-08 12:00,0.605666667,965,65,654,20.89,52.46,0,26.1,3.8
2006-11-08 12:30,0.627416667,966,65,657,20.41,52.25,0,26.5,4.1
2006-11-08 13:00,0.631166667,962,66,644,18.96,53.01,0,26.9,4.3
2006-11-08 13:30,0.58625,956,65,618,18.73,54.68,0,27.1,4.5
2006-11-08 14:00,0.550083333,932,68,573,17.74,57.19,0,27.2,4.7
2006-11-08 14:30,0.501416667,910,65,514,17.82,60.44,0,27.1,4.9
2006-11-08 15:00,0.413666667,879,62,443,17.45,64.3,0,26.9,5
2006-11-08 15:30,0.317333333,833,57,360,18.19,68.67,0,26.2,4.7
2006-11-08 16:00,0.198,764,51,269,18.94,73.45,0,25.6,4.3
2006-11-08 16:30,0.064583333,663,42,174,21.99,78.56,0,23.1,3.3
2006-11-08 17:00,8.33E-05,491,29,81,28.69,83.9,0,20.7,2.3
2006-11-08 17:30,0,0,0,0,31.66,89.26,0,19.1,2.3
2006-11-08 18:00,0,0,0,0,34.24,95.41,0,17.5,2.2
2006-11-08 18:30,0,0,0,0,35.34,101.32,0,17,2.3
2006-11-08 19:00,0,0,0,0,35,107.32,0,16.5,2.4
2006-11-08 19:30,0,0,0,0,35.9,113.38,0,16.1,2.4
2006-11-08 20:00,0,0,0,0,35.52,119.48,0,15.7,2.5
2006-11-08 20:30,0,0,0,0,36.44,125.58,0,15.3,2.4
2006-11-08 21:00,0,0,0,0,36.53,131.65,0,15,2.3
2006-11-08 21:30,0,0,0,0,37.44,137.62,0,14.6,2.2
2006-11-08 22:00,0,0,0,0,38.38,143.42,0,14.2,2.2
2006-11-08 22:30,0,0,0,0,39.13,148.93,0,13.9,2.1
2006-11-08 23:00,0,0,0,0,40.57,153.94,0,13.5,2.1
2006-11-08 23:30,0,0,0,0,41.37,158.05,0,13.2,2
2006-11-09 0:00,0,0,0,0,43.12,160.7,0,12.9,2
2006-11-09 0:30,0,0,0,0,43.69,161.22,0,12.7,2
2006-11-09 1:00,0,0,0,0,46.42,159.46,0,12.4,1.9
2006-11-09 1:30,0,0,0,0,47.34,155.92,0,12.1,1.9
2006-11-09 2:00,0,0,0,0,50.09,151.26,0,11.9,1.8
2006-11-09 2:30,0,0,0,0,50.75,145.94,0,11.7,1.7
2006-11-09 3:00,0,0,0,0,53.66,140.25,0,11.5,1.6
2006-11-09 3:30,0,0,0,0,54.02,134.35,0,11.4,1.6
2006-11-09 4:00,0,0,0,0,56.94,128.32,0,11.3,1.5
2006-11-09 4:30,0,0,0,0,56.94,122.24,0,11.3,1.4
2006-11-09 5:00,0,0,0,0,59.3,116.14,0,11.3,1.4
2006-11-09 5:30,0,0,0,0,59.69,110.06,0,11.2,1.4
2006-11-09 6:00,0,0,0,0,61.2,104.04,0,11.1,1.3
2006-11-09 6:30,0,0,0,0,62.02,98.09,0,10.9,1.3
2006-11-09 7:00,0,0,0,0,62.8,92.27,0,10.8,1.3
2006-11-09 7:30,0.066666667,412,20,46,57.26,86.4,0,12.2,1.3
2006-11-09 8:00,0.224666667,646,34,135,54.08,81.02,0,13.6,1.3
2006-11-09 8:30,0.349833333,773,43,233,48.47,75.81,0,15.3,1.4
2006-11-09 9:00,0.446916667,852,49,328,38.87,70.89,0,17,1.5
2006-11-09 9:30,0.500416667,904,54,417,34.98,66.35,0,18.7,1.8
2006-11-09 10:00,0.55375,938,59,495,24.21,62.27,0,20.4,2.1
2006-11-09 10:30,0.61375,963,62,561,23.05,58.76,0,21.2,2.3
2006-11-09 11:00,0.63925,974,67,613,20.59,55.93,0,22.1,2.4
2006-11-09 11:30,0.627916667,986,69,649,19.98,53.9,0,22.6,2.7
2006-11-09 12:00,0.615083333,989,71,669,18.96,52.74,0,23.1,3
2006-11-09 12:30,0.608416667,990,71,673,18.73,52.54,0,23.3,3.3
2006-11-09 13:00,0.609333333,985,71,660,17.78,53.28,0,23.5,3.6
2006-11-09 13:30,0.608333333,976,69,630,17.89,54.95,0,23.4,3.8
2006-11-09 14:00,0.57925,966,65,585,16.41,57.45,0,23.4,4
2006-11-09 14:30,0.54,944,63,525,16.71,60.68,0,23.1,3.9
2006-11-09 15:00,0.46625,921,59,455,14.84,64.52,0,22.8,3.8
2006-11-09 15:30,0.366083333,876,54,370,15.49,68.88,0,22.1,3.4
2006-11-09 16:00,0.246916667,815,47,277,14.49,73.64,0,21.4,3.1
2006-11-09 16:30,0.122166667,724,39,181,16.8,78.74,0,19,2.2
2006-11-09 17:00,0.002416667,555,27,84,25.93,84.07,0,16.5,1.4
2006-11-09 17:30,0,0,0,0,28.35,89.39,0,15.1,1.4
2006-11-09 18:00,0,0,0,0,28.39,95.56,0,13.7,1.5
2006-11-09 18:30,0,0,0,0,29.36,101.46,0,13.2,1.5
2006-11-09 19:00,0,0,0,0,28.03,107.45,0,12.8,1.5
2006-11-09 19:30,0,0,0,0,28.58,113.52,0,12.5,1.5
2006-11-09 20:00,0,0,0,0,27.64,119.61,0,12.2,1.5
2006-11-09 20:30,0,0,0,0,28.37,125.72,0,11.8,1.5
2006-11-09 21:00,0,0,0,0,28.15,131.78,0,11.5,1.5
2006-11-09 21:30,0,0,0,0,29.51,137.76,0,10.8,1.6
2006-11-09 22:00,0,0,0,0,30.61,143.58,0,10.2,1.6
2006-11-09 22:30,0,0,0,0,31.65,149.11,0,9.7,1.7
2006-11-09 23:00,0,0,0,0,32.65,154.14,0,9.2,1.8
2006-11-09 23:30,0,0,0,0,33.35,158.29,0,8.9,2.1
2006-11-10 0:00,0,0,0,0,34.42,160.97,0,8.5,2.3
2006-11-10 0:30,0,0,0,0,35.13,161.51,0,8.2,2.5
2006-11-10 1:00,0,0,0,0,36.84,159.73,0,7.8,2.7
2006-11-10 1:30,0,0,0,0,37.86,156.16,0,7.4,2.8
2006-11-10 2:00,0,0,0,0,39.78,151.47,0,7,2.8
2006-11-10 2:30,0,0,0,0,40.61,146.14,0,6.7,2.7
2006-11-10 3:00,0,0,0,0,41.47,140.43,0,6.4,2.7
2006-11-10 3:30,0,0,0,0,42.05,134.52,0,6.2,2.6
2006-11-10 4:00,0,0,0,0,42.59,128.49,0,5.9,2.5
2006-11-10 4:30,0,0,0,0,43.23,122.4,0,5.7,2.4
2006-11-10 5:00,0,0,0,0,43.83,116.31,0,5.4,2.3
2006-11-10 5:30,0,0,0,0,44.44,110.23,0,5.2,2.2
2006-11-10 6:00,0,0,0,0,44.57,104.21,0,4.9,2.1
2006-11-10 6:30,0,0,0,0,44.89,98.27,0,4.8,2.1
2006-11-10 7:00,0,0,0,0,44.73,92.45,0,4.7,2.1
2006-11-10 7:30,0.056333333,439,19,45,39.81,86.58,0,6.4,2.5
2006-11-10 8:00,0.22625,670,33,135,36.06,81.22,0,8.1,3
2006-11-10 8:30,0.369666667,795,42,234,32.41,76.02,0,9.7,3.4
2006-11-10 9:00,0.4505,874,47,330,28.65,71.12,0,11.2,3.8
2006-11-10 9:30,0.508,925,52,419,25.63,66.59,0,12.9,4.1
2006-11-10 10:00,0.620416667,960,55,498,20.64,62.52,0,14.6,4.4
2006-11-10 10:30,0.723916667,984,58,565,19.23,59.02,0,15.7,4.6
2006-11-10 11:00,0.714083333,995,64,617,15.12,56.2,0,16.9,4.8
2006-11-10 11:30,0.743666667,1017,65,661,14.55,54.17,0,17.5,4.7
2006-11-10 12:00,0.767333333,1024,65,681,12.56,53.03,0,18.2,4.6
2006-11-10 12:30,0.771666667,1025,65,685,12.25,52.82,0,18.6,4.4
2006-11-10 13:00,0.757916667,1022,65,672,11,53.56,0,19.1,4.1
2006-11-10 13:30,0.723583333,1014,64,642,10.87,55.21,0,19.3,3.7
2006-11-10 14:00,0.677166667,992,66,596,10.05,57.69,0,19.6,3.3
2006-11-10 14:30,0.617,970,63,535,9.98,60.91,0,19.7,2.8
2006-11-10 15:00,0.509166667,941,59,461,9.47,64.74,0,19.8,2.3
2006-11-10 15:30,0.382,897,54,375,9.7,69.08,0,19.4,1.7
2006-11-10 16:00,0.253,835,48,280,13.19,73.83,0,19,1.1
2006-11-10 16:30,0.1205,733,39,180,15.04,78.91,0,16.9,1.1
2006-11-10 17:00,0.001833333,559,27,83,23.08,84.22,0,14.7,1
2006-11-10 17:30,0,0,0,0,25.43,89.52,0,13.2,1.3
2006-11-10 18:00,0,0,0,0,23.4,95.7,0,11.8,1.7
2006-11-10 18:30,0,0,0,0,24.51,101.6,0,11.1,1.9
2006-11-10 19:00,0,0,0,0,26.04,107.59,0,10.4,2
2006-11-10 19:30,0,0,0,0,26.92,113.64,3,9.9,1.7
2006-11-10 20:00,0,0,0,0,29.45,119.74,4,9.4,1.5
2006-11-10 20:30,0,0,0,0,29.82,125.84,4,9.2,1.3
2006-11-10 21:00,0,0,0,0,31.25,131.91,4,9,1.1
2006-11-10 21:30,0,0,0,0,31.04,137.9,7,9.1,1
2006-11-10 22:00,0,0,0,0,30.35,143.73,7,9.2,0.9
2006-11-10 22:30,0,0,0,0,30.56,149.28,1,9.1,1
2006-11-10 23:00,0,0,0,0,30.36,154.33,1,9.1,1.1
2006-11-10 23:30,0,0,0,0,31.19,158.52,0,8.7,1.4
2006-11-11 0:00,0,0,0,0,32.48,161.23,3,8.4,1.7
2006-11-11 0:30,0,0,0,0,32.92,161.79,4,8.2,1.9
2006-11-11 1:00,0,0,0,0,32.75,160,1,8,2.1
2006-11-11 1:30,0,0,0,0,33.88,156.4,4,7.5,2
2006-11-11 2:00,0,0,0,0,33.36,151.68,4,6.9,1.9
2006-11-11 2:30,0,0,0,0,34.76,146.33,7,6.3,1.8
2006-11-11 3:00,0,0,0,0,35.51,140.61,7,5.7,1.7
2006-11-11 3:30,0,0,0,0,35.47,134.69,7,5.7,1.7
2006-11-11 4:00,0,0,0,0,34.43,128.66,7,5.6,1.8
2006-11-11 4:30,0,0,0,0,33.92,122.57,6,5.8,1.8
2006-11-11 5:00,0,0,0,0,32.43,116.47,7,6,1.9
2006-11-11 5:30,0,0,0,0,31.99,110.4,7,6.2,1.8
2006-11-11 6:00,0,0,0,0,30.78,104.38,7,6.5,1.7
2006-11-11 6:30,0,0,0,0,29.74,98.45,7,7,1.7
2006-11-11 7:00,0,0,0,0,29.01,92.64,7,7.5,1.7
2006-11-11 7:30,0.001333333,1,19,19,26.06,86.77,6,9.1,1.7
2006-11-11 8:00,0.020666667,12,71,73,25.22,81.42,6,10.7,1.7
2006-11-11 8:30,0.095583333,4,63,64,22.55,76.24,6,12.4,2.3
2006-11-11 9:00,0.152833333,58,163,181,16.68,71.34,7,14.1,3
2006-11-11 9:30,0.175083333,246,194,291,16.36,66.82,7,14.4,3
2006-11-11 10:00,0.286,470,175,390,17.14,62.77,8,14.7,2.9
2006-11-11 10:30,0.454583333,126,266,331,16.71,59.28,6,15.1,3.2
2006-11-11 11:00,0.470583333,87,269,317,16.16,56.47,6,15.5,3.5
2006-11-11 11:30,0.3475,38,240,262,15.76,54.45,6,15.9,3.9
2006-11-11 12:00,0.217916667,0,77,77,15.64,53.3,6,16.3,4.2
2006-11-11 12:30,0.248166667,2,129,130,15.33,53.09,6,16.6,4.5
2006-11-11 13:00,0.112416667,0,81,82,15.58,53.82,6,17,4.8
2006-11-11 13:30,0.064166667,0,66,66,15.27,55.47,6,17.3,4.8
2006-11-11 14:00,0.035583333,0,24,24,16.07,57.94,6,17.6,4.9
2006-11-11 14:30,0.0145,0,34,34,16.05,61.13,6,17.6,4.8
2006-11-11 15:00,0.026,0,55,56,17.22,64.95,7,17.6,4.6
2006-11-11 15:30,0.009,0,54,54,17.66,69.27,8,17.2,4.2
2006-11-11 16:00,0.154416667,0,15,15,19.44,74.01,8,16.9,3.8
2006-11-11 16:30,0.033916667,0,4,4,21.93,79.08,8,15,2.8
2006-11-11 17:00,0,2,35,36,29.52,84.38,8,13.2,1.8
2006-11-11 17:30,0,0,0,0,31.3,89.65,8,12.3,1.6
2006-11-11 18:00,0,0,0,0,35.38,95.84,7,11.3,1.4
2006-11-11 18:30,0,0,0,0,35.15,101.73,4,11.4,1.3
2006-11-11 19:00,0,0,0,0,36.71,107.71,4,11.4,1.2
2006-11-11 19:30,0,0,0,0,36.47,113.77,4,11.5,1.1
2006-11-11 20:00,0,0,0,0,36.17,119.86,4,11.7,1
2006-11-11 20:30,0,0,0,0,36.65,125.96,4,11.5,1
2006-11-11 21:00,0,0,0,0,37.54,132.04,4,11.3,1
2006-11-11 21:30,0,0,0,0,39.32,138.03,4,10.6,1.1
2006-11-11 22:00,0,0,0,0,42.75,143.87,1,9.9,1.2
2006-11-11 22:30,0,0,0,0,44.2,149.44,3,9.4,1.2
2006-11-11 23:00,0,0,0,0,47.31,154.52,1,9,1.3
2006-11-11 23:30,0,0,0,0,48.65,158.75,4,8.6,1.4
2006-11-12 0:00,0,0,0,0,51.38,161.49,4,8.3,1.4
2006-11-12 0:30,0,0,0,0,52.79,162.06,0,7.9,1.4
2006-11-12 1:00,0,0,0,0,54.45,160.26,0,7.6,1.5
2006-11-12 1:30,0,0,0,0,55.57,156.64,0,7.3,1.5
2006-11-12 2:00,0,0,0,0,56.6,151.9,0,7,1.6
2006-11-12 2:30,0,0,0,0,57.38,146.52,0,6.8,1.7
2006-11-12 3:00,0,0,0,0,58.04,140.8,0,6.6,1.9
2006-11-12 3:30,0,0,0,0,58.84,134.87,0,6.4,2.1
2006-11-12 4:00,0,0,0,0,59.5,128.83,0,6.3,2.2
2006-11-12 4:30,0,0,0,0,60.32,122.74,0,6.1,2.4
2006-11-12 5:00,0,0,0,0,61.59,116.64,0,5.9,2.6
2006-11-12 5:30,0,0,0,0,62.09,110.57,0,5.8,2.9
2006-11-12 6:00,0,0,0,0,63.27,104.56,0,5.6,3.3
2006-11-12 6:30,0,0,0,0,63.78,98.63,0,5.5,3.6
2006-11-12 7:00,0,0,0,0,64.96,92.82,0,5.3,4
2006-11-12 7:30,0.049916667,339,19,37,61.04,86.96,0,6.2,4.6
2006-11-12 8:00,0.223,597,34,121,58.06,81.62,0,7,5.3
2006-11-12 8:30,0.36475,733,45,216,53.51,76.45,0,8.2,5.6
2006-11-12 9:00,0.481166667,829,51,313,46.71,71.56,0,9.4,6
2006-11-12 9:30,0.56525,883,56,400,42.83,67.06,0,10.7,5.9
2006-11-12 10:00,0.624,924,59,478,35.01,63.01,0,12,5.8
2006-11-12 10:30,0.677416667,950,62,544,33.01,59.54,0,12.9,5.9
2006-11-12 11:00,0.709333333,968,68,598,27.63,56.74,0,13.8,5.9
2006-11-12 11:30,0.72025,980,69,635,26.75,54.72,0,14.3,6
2006-11-12 12:00,0.72575,988,68,655,23.27,53.58,0,14.7,6
2006-11-12 12:30,0.700166667,997,69,664,22.83,53.36,0,15,5.9
2006-11-12 13:00,0.666333333,993,68,651,19.49,54.09,0,15.4,5.7
2006-11-12 13:30,0.61625,985,67,622,19.34,55.72,0,15.5,5.4
2006-11-12 14:00,0.588916667,963,68,576,16.92,58.17,0,15.6,5.1
2006-11-12 14:30,0.538583333,950,65,521,17.13,61.35,0,15.4,5
2006-11-12 15:00,0.488,426,183,362,15.72,65.15,8,15.2,4.8
2006-11-12 15:30,0.36125,661,116,347,16.13,69.46,7,14.8,4.5
2006-11-12 16:00,0.251666667,410,117,228,15.81,74.18,8,14.3,4.2
2006-11-12 16:30,0.115833333,704,39,171,18.01,79.24,0,12.3,3.2
2006-11-12 17:00,0.00075,14,49,50,24.11,84.52,7,10.4,2.2
2006-11-12 17:30,0,0,0,0,26.66,89.76,7,8.9,2
2006-11-12 18:00,0,0,0,0,30.38,95.97,7,7.5,1.8
2006-11-12 18:30,0,0,0,0,31,101.85,6,7.2,1.7
2006-11-12 19:00,0,0,0,0,31.9,107.83,0,6.9,1.6
2006-11-12 19:30,0,0,0,0,32.79,113.88,1,6.5,1.6
2006-11-12 20:00,0,0,0,0,32.45,119.98,7,6.2,1.6
2006-11-12 20:30,0,0,0,0,32.67,126.08,7,6.1,1.6
2006-11-12 21:00,0,0,0,0,32.54,132.16,7,5.9,1.5
2006-11-12 21:30,0,0,0,0,32.76,138.16,8,5.8,1.4
2006-11-12 22:00,0,0,0,0,32.79,144.01,7,5.7,1.4
2006-11-12 22:30,0,0,0,0,32.79,149.59,0,5.7,1.3
2006-11-12 23:00,0,0,0,0,33.56,154.7,0,5.7,1.2
2006-11-12 23:30,0,0,0,0,33.56,158.96,1,5.7,1.1
2006-11-13 0:00,0,0,0,0,34.94,161.75,7,5.7,1
2006-11-13 0:30,0,0,0,0,35.67,162.33,1,5.4,1
2006-11-13 1:00,0,0,0,0,37.53,160.52,7,5.2,1
2006-11-13 1:30,0,0,0,0,38.05,156.87,8,5,0.9
2006-11-13 2:00,0,0,0,0,39.76,152.1,7,4.9,0.9
2006-11-13 2:30,0,0,0,0,40.32,146.71,7,4.7,1
2006-11-13 3:00,0,0,0,0,43.24,140.97,6,4.6,1.1
2006-11-13 3:30,0,0,0,0,43.24,135.04,7,4.6,1.1
2006-11-13 4:00,0,0,0,0,46.15,128.99,7,4.6,1
2006-11-13 4:30,0,0,0,0,46.8,122.9,6,4.4,1.1
2006-11-13 5:00,0,0,0,0,49.02,116.81,6,4.3,1.2
2006-11-13 5:30,0,0,0,0,49.71,110.74,6,4.1,1.2
2006-11-13 6:00,0,0,0,0,51.64,104.73,6,3.9,1.2
2006-11-13 6:30,0,0,0,0,51.28,98.81,6,4,1.2
2006-11-13 7:00,0,0,0,0,51.85,93.01,6,4.2,1.2
2006-11-13 7:30,0.03725,0,15,15,47.36,87.14,6,5.5,1.2
2006-11-13 8:00,0.11,13,61,63,46.78,81.82,7,6.8,1.2
2006-11-13 8:30,0.249833333,651,25,175,42.24,76.66,8,8.3,1.6
2006-11-13 9:00,0.3905,286,150,240,34.68,71.78,7,9.9,1.9
2006-11-13 9:30,0.407583333,438,150,319,30.98,67.29,8,11.6,1.5
2006-11-13 10:00,0.476833333,909,58,467,21.17,63.26,0,13.4,1.1
2006-11-13 10:30,0.571166667,935,61,531,19.97,59.79,0,14.3,0.8
2006-11-13 11:00,0.620916667,955,64,585,16.9,57,0,15.3,0.6
2006-11-13 11:30,0.641,967,66,621,16.37,54.99,0,15.8,0.6
2006-11-13 12:00,0.647916667,972,67,641,15.62,53.84,0,16.4,0.7
2006-11-13 12:30,0.64425,969,68,642,15.31,53.63,0,16.7,0.7
2006-11-13 13:00,0.644833333,964,68,630,15.19,54.34,0,17,0.7
2006-11-13 13:30,0.638666667,955,67,601,15.09,55.96,0,17.1,0.6
2006-11-13 14:00,0.605333333,938,65,557,15.24,58.4,0,17.2,0.5
2006-11-13 14:30,0.556916667,915,63,499,15.24,61.57,1,17.2,0.8
2006-11-13 15:00,0.499916667,881,60,427,15.69,65.35,0,17.1,1.2
2006-11-13 15:30,0.398,834,55,345,15.99,69.64,0,16.8,1.3
2006-11-13 16:00,0.26275,764,48,254,16.89,74.35,0,16.4,1.3
2006-11-13 16:30,0.11275,655,39,160,18.83,79.39,0,14.7,1.1
2006-11-13 17:00,0.000416667,0,36,36,28.56,84.67,4,13.1,0.8
2006-11-13 17:30,0,0,0,0,30.89,89.88,0,11.9,0.9
2006-11-13 18:00,0,0,0,0,30.92,96.1,0,10.8,1
2006-11-13 18:30,0,0,0,0,32.4,101.97,0,10.1,1.1
2006-11-13 19:00,0,0,0,0,33.14,107.94,0,9.5,1.3
2006-11-13 19:30,0,0,0,0,34.04,113.99,7,9.1,1.4
2006-11-13 20:00,0,0,0,0,33.77,120.08,7,8.8,1.5
2006-11-13 20:30,0,0,0,0,34,126.19,7,8.7,1.6
2006-11-13 21:00,0,0,0,0,33.08,132.27,7,8.7,1.7
2006-11-13 21:30,0,0,0,0,32.85,138.27,0,8.8,1.9
2006-11-13 22:00,0,0,0,0,32.35,144.14,1,8.8,2
2006-11-13 22:30,0,0,0,0,31.91,149.74,7,9,2.2
2006-11-13 23:00,0,0,0,0,31.73,154.87,4,9.3,2.3
2006-11-13 23:30,0,0,0,0,31.31,159.17,4,9.5,2.5
2006-11-14 0:00,0,0,0,0,31.89,161.99,7,9.7,2.7
2006-11-14 0:30,0,0,0,0,31.89,162.6,7,9.7,2.8
2006-11-14 1:00,0,0,0,0,31.92,160.77,7,9.6,2.9
2006-11-14 1:30,0,0,0,0,32.09,157.1,7,9.5,3.1
2006-11-14 2:00,0,0,0,0,31.33,152.31,4,9.4,3.2
2006-11-14 2:30,0,0,0,0,31.75,146.9,7,9.2,3.3
2006-11-14 3:00,0,0,0,0,31.33,141.15,0,9.1,3.3
2006-11-14 3:30,0,0,0,0,31.76,135.21,1,8.9,3.2
2006-11-14 4:00,0,0,0,0,33.12,129.16,1,8.7,3.2
2006-11-14 4:30,0,0,0,0,33.79,123.07,1,8.4,3
2006-11-14 5:00,0,0,0,0,36.93,116.97,0,8.2,2.8
2006-11-14 5:30,0,0,0,0,37.44,110.91,0,8,2.5
2006-11-14 6:00,0,0,0,0,41.95,104.9,0,7.8,2.3
2006-11-14 6:30,0,0,0,0,42.23,98.99,1,7.7,2
2006-11-14 7:00,0,0,0,0,46.52,93.19,0,7.7,1.8
2006-11-14 7:30,0.045583333,334,16,31,41.75,87.33,1,9.3,1.9
2006-11-14 8:00,0.20225,567,31,110,41.81,82.02,0,10.9,2.1
2006-11-14 8:30,0.330916667,704,41,201,38.17,76.87,0,12.3,2.1
2006-11-14 9:00,0.441833333,781,50,291,50.19,72,0,13.7,2
2006-11-14 9:30,0.519333333,837,55,375,46.15,67.52,0,15,2.5
2006-11-14 10:00,0.56975,876,61,452,54.9,63.5,0,16.2,2.9
2006-11-14 10:30,0.615,906,64,516,51.86,60.04,0,17.1,3.5
2006-11-14 11:00,0.6515,916,71,567,49.1,57.26,0,18.1,4
2006-11-14 11:30,0.681166667,932,73,604,47.29,55.25,0,18.7,4.4
2006-11-14 12:00,0.722333333,540,259,576,41.85,54.11,3,19.3,4.9
2006-11-14 12:30,0.765,465,281,555,41.08,53.88,3,19.6,5.3
2006-11-14 13:00,0.748583333,956,72,626,34.52,54.59,0,20,5.7
2006-11-14 13:30,0.721166667,951,71,600,34.52,56.2,0,20,6
2006-11-14 14:00,0.685416667,940,69,558,27.98,58.63,0,20,6.4
2006-11-14 14:30,0.628,922,66,502,28.33,61.78,0,19.8,6.3
2006-11-14 15:00,0.541583333,902,60,434,22.06,65.55,0,19.6,6.3
2006-11-14 15:30,0.425333333,854,55,350,22.76,69.82,0,19.1,5.8
2006-11-14 16:00,0.27575,799,48,261,18.44,74.52,0,18.5,5.2
2006-11-14 16:30,0.123083333,700,39,166,21.2,79.54,0,16.3,3.8
2006-11-14 17:00,0.000916667,524,26,73,23.79,84.8,0,14.1,2.4
2006-11-14 17:30,0,0,0,0,26.23,90,0,12.6,2.2
2006-11-14 18:00,0,0,0,0,27.11,96.22,0,11,2
2006-11-14 18:30,0,0,0,0,28.06,102.08,0,10.5,2
2006-11-14 19:00,0,0,0,0,27.12,108.05,0,10,1.9
2006-11-14 19:30,0,0,0,0,28.05,114.1,0,9.5,1.9
2006-11-14 20:00,0,0,0,0,27.77,120.19,1,9.1,1.8
2006-11-14 20:30,0,0,0,0,28.53,126.29,0,8.7,1.8
2006-11-14 21:00,0,0,0,0,28.4,132.37,0,8.2,1.8
2006-11-14 21:30,0,0,0,0,29.19,138.38,0,7.8,1.9
2006-11-14 22:00,0,0,0,0,29.21,144.26,0,7.4,1.9
2006-11-14 22:30,0,0,0,0,30.01,149.88,0,7,1.9
2006-11-14 23:00,0,0,0,0,30.47,155.04,0,6.6,1.9
2006-11-14 23:30,0,0,0,0,31.11,159.37,0,6.3,2
2006-11-15 0:00,0,0,0,0,32.08,162.23,0,5.9,2
2006-11-15 0:30,0,0,0,0,32.98,162.86,0,5.5,2.1
2006-11-15 1:00,0,0,0,0,34.45,161.02,0,5.1,2.1
2006-11-15 1:30,0,0,0,0,35.18,157.33,0,4.8,2.2
2006-11-15 2:00,0,0,0,0,36.65,152.52,0,4.5,2.2
2006-11-15 2:30,0,0,0,0,37.17,147.09,0,4.3,2.1
2006-11-15 3:00,0,0,0,0,38.47,141.33,0,4,2
